name,author,familia,lifeform,habitus,plantUse,height,exposure,moisture,soil,hardiness,leafShape,leafDivision,leafArrangement,leafRetention,autumnColour,floweringPeriod,flowerColour,flowerShape,inflorescence,fruit,ordo,superordo,subclassis,classis,subdivisio,divisio,familia
Acer_amplum,Rehder,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_argutum,Maxim.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_barbinerve,Maxim.,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_x_bornmuelleri,Borb\u00e1s,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,_NA,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_buergerianum,Miq.,Aceraceae,1,1_1,_NA,9 - 10 m,12,2,123,6,4,1,1,1,"#ff5c05, #ea3c23",,#efe981,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_caesium_subsp._giraldii,,Aceraceae,1,1_1,_NA,12 - 15 m,_NA,_NA,2,_NA,3,1,1,1,_NA,,#c3d238,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_caesium,Wall. ex Brandis,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,24,1,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_calcaratum,Gagnep.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_campbellii_subsp._flabellatum,(Rehder) A.E.Murray,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,5,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_campbellii_subsp._sinense,(Pax) P.C.de Jong,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_campbellii_subsp._wilsonii,(Rehder) P.C.de Jong,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_campbellii,Hook.f. & Thomson ex Hiern,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_campestre,L.,Aceraceae,1,1_6,12,5 - 15 m,123,12,1234,5,24,1,1,1,"#ffce2d, #ff9000, #ff5c05",,#e2db2f,3,5,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_capillipes,Maxim.,Aceraceae,1,1_1,2,7 - 9 m,12,2,234,6,24,1,1,2,"#f8e95a, #ffce2d, #ff9000, #ff5c05, #ea3c23, #b30313",,#efe981,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_cappadocicum_subsp._divergens,(Pax) A.E.Murray,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_cappadocicum_subsp._lobelii,(Ten.) A.E.Murray,Aceraceae,1,1_5,_NA,18 - 20 m,_NA,_NA,2,6,24,1,1,1,_NA,,""",""flowerShape"":""3",3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_cappadocicum_subsp._sinicum,(Rehder) Hand.-Mazz.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_cappadocicum,Gled.,Aceraceae,1,1_1,2,12 - 15 m,1,3,234,6,24,1,1,1,"#ffce2d, #ffce2d",,#f9e67e,3,12,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_carpinifolium,Siebold & Zucc.,Aceraceae,1,1_1,_NA,8 - 10 m,12,2,2,6,2,1,1,1,"#ffce2d, #ffce2d",,#229143,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_caudatifolium,Hayata,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,8,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_caudatum_subsp._ukurundense,Chrumps,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_caudatum,Wall.,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,1,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_circinatum,Pursh,Aceraceae,1,1_1,1,5 - 6 m,2,3,2,5,24,1,1,1,"#ff5c05, #ea3c23",,#229143,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_cissifolium,(Siebold & Zucc.) K.Koch,Aceraceae,1,1_1,_NA,7 - 8 m,12,2,123,6,3,2,1,1,"#ea3c23, #ea3c23",,#efe981,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_coriaceifolium,H.L\u00e9v.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,8,_NA,1,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_x_coriaceum,Bosc ex Tausch,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,1,_NA,_NA,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_crataegifolium,Siebold & Zucc.,Aceraceae,1,1_1,_NA,9 - 10 m,_NA,_NA,2,6,3,1,1,1,"#ff9000, #ff9000",,#efe981,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_davidii_subsp._grosseri,(Pax) P.C.de Jong,Aceraceae,1,1_1,_NA,8 - 10 m,12,_NA,2,6,3,1,1,1,"#ffce2d, #ff9000",,#f8da21,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_davidii,Franch.,Aceraceae,1,1_1,_NA,13 - 15 m,12,2,2,6,3,1,1,1,"#ffce2d, #ff9000, #ff5c05, #ea3c23",,#f9e67e,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_diabolicum,Blume ex K.Koch,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,5,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_distylum,Siebold & Zucc.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_elegantulum,W.P.Fang & P.L.Chiu,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_erianthum,Schwer.,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_fabri,Hance,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,8,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_x_freemanii,A.E.Murray,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,_NA,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_glabrum_var._diffusum,(Greene) Smiley,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,123,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_glabrum_var._douglasii,(Hook.) Dippel,Aceraceae,1,_NA,_NA,6 - 9 m,3,34,2,5,_NA,1,1,1,"#ffce2d, #ff9000, #ea3c23",,#229143,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_glabrum_var._neomexicanum,(Greene) Kearney & Peebles,Aceraceae,1,_NA,_NA,3.5 - 10 m,12,23,2,_NA,_NA,1,1,1,_NA,,#ffd534,3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_glabrum,Torr.,Aceraceae,1,_NA,_NA,3.6 - 10 m,1,1,123,6,_NA,1,1,1,_NA,,#ffd534,3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_griseum,(Franch.) Pax,Aceraceae,1,1_1,_NA,8 - 10 m,1,1,2,6,3,2,1,1,"#ff5c05, #ea3c23",,#f8da21,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_heldreichii_subsp._trautvetteri,(Medw.) A.E.Murray,Aceraceae,1,1_4,_NA,12 - 15 m,1,_NA,2,6,24,1,1,1,"#ffce2d, #ffce2d",,#f8da21,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_heldreichii,Orph. ex Boiss.,Aceraceae,1,_NA,1,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_henryi,Pax,Sapindaceae,1,1_1,_NA,6 - 8 m,1,_NA,2,6,2,2,1,1,"#ea3c23, #ea3c23",,#229143,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Sapindaceae
Acer_hyrcanum_subsp._intermedium,(Pancic) Palam.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_hyrcanum_subsp._stevenii,,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,5,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_hyrcanum,Fisch. & C.A.Mey.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,5,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_japonicum,Thunb.,Aceraceae,1,1_1,_NA,8 - 10 m,1,2,2,5,24,1,1,1,"#ea3c23, #ea3c23",,#961d22,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_laevigatum,Wall.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_longipes,Franch. ex Rehder,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_macrophyllum,Pursh,Aceraceae,1,1_1,1,18 - 20 m,2,2,2,7,24,1,1,1,"#ff9000, #ff9000",,#f8da21,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_mandshuricum,Maxim.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_maximowiczianum,Miq.,Aceraceae,1,1_1,_NA,1 - 12 m,12,2,2,6,2,2,1,1,"#ea3c23, #ea3c23",,#f8da21,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_micranthum,Siebold & Zucc.,Aceraceae,1,1_1,_NA,10 - 12 m,_NA,_NA,2,6,24,1,1,1,"#ffce2d, #ea3c23",,#c3d238,3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_miyabei,Maxim.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,5,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_monspessulanum_subsp._turcomanicum,(Pojark.) Rech.f.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,5,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_monspessulanum,L.,Aceraceae,1,1_1,1,6 - 8 m,12,12,2,5,_NA,1,1,1,"#ffce2d, #ff9000, #ff5c05",,#efe981,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_morifolium,Koidz.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_negundo_subsp._interius,(Britton) \u00c1.L\u00f6ve & D.L\u00f6ve,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_negundo,L.,Aceraceae,1,1_1,2,15 - 20 m,12,24,123,3,3,5,1,1,"#f8e95a, #f8e95a",,#ffe383,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_nipponicum,H.Hara,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_oblongum,Wall. ex DC.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_obtusifolium,Sm.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,7,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_oliverianum,Pax,Aceraceae,1,1_1,_NA,6 - 8 m,12,2,2,6,24,1,1,1,"#ff5c05, #ea3c23, #b30313",,#efe981,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_opalus_subsp._obtusatum,(Waldst. & Kit. ex Willd.) Gams,Aceraceae,1,_NA,1,N\/A - N\/A cm,1,_NA,2,6,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_opalus,Mill.,Aceraceae,1,1_1,_NA,12 - 15 m,1,12,2,6,24,1,1,1,"#ffce2d, #ffce2d",,#f8da21,3,4,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_palmatum_subsp._amoenum,(Carri\u00e8re) H.Hara,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,5,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_palmatum,Thunb.,Aceraceae,3,_NA,2,5 - 7 m,12,23,234,6,24,1,1,1,"#ff5c05, #ea3c23, #b30313",,#b30313,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_paxii,Franch.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,8,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pectinatum_subsp._forrestii,(Diels) A.E.Murray,Aceraceae,1,1_1,_NA,8 - 10 m,_NA,_NA,2,6,24,1,1,1,"#ff5c05, #ea3c23",,#229143,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pectinatum_subsp._laxiflorum,(Pax) A.E.Murray,Aceraceae,1,1_1,_NA,8 - 10 m,1,_NA,2,_NA,3,1,1,1,"#ff9000, #ff9000",,#229143,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pectinatum_subsp._maximowiczii,(Pax) A.E.Murray,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pectinatum_subsp._taronense,(Hub.-Mor.) A.E.Murray,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pectinatum,Wall. ex G.Nicholson,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pensylvanicum,L.,Aceraceae,1,1_4,_NA,8 - 11 m,123,23,2,6,3,1,1,1,"#ffce2d, #ffce2d",,#f8da21,3,5,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pentaphyllum,Diels,Aceraceae,1,1_1,_NA,8 - 10 m,_NA,_NA,2,6,9,3,1,1,_NA,,#f8da21,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_platanoides_subsp._turkestanicum,(Pax) P.C.de Jong,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,12,_NA,2,3,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_platanoides,L.,Aceraceae,1,1_1,2,20 - 25 m,12,23,123,4,24,1,1,1,"#ff9000, #ff5c05",,#ffd73d,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pseudoplatanus,L.,Aceraceae,1,1_1,2,20 - 30 m,12,23,234,4,24,1,1,1,"#ffce2d, #ffce2d",,#e2db2f,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pseudosieboldianum,(Pax) Kom.,Aceraceae,1,1_1,_NA,5 - 6 m,12,2,2,4,24,1,1,1,"#ff5c05, #ea3c23, #b30313",,#961d22,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pubipalmatum,W.P.Fang,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_pycnanthum,K.Koch,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,1,_NA,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_rubescens,Hayata,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_rubrum,L.,Aceraceae,1,1_2,12,10 - 15 m,1,23,2,4,24,1,1,1,"#ffce2d, #ff9000, #ff5c05, #ea3c23",,#b41920,3,2,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_rufinerve,Siebold & Zucc.,Aceraceae,3,_NA,2,6 - 8 m,12,2,234,6,_NA,1,1,1,"#ff5c05, #ea3c23",,#e2db2f,3,8,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharinum,L.,Aceraceae,1,1_1,12,15 - 20 m,12,23,234,5,24,1,1,1,"#ffce2d, #ff5c05, #b30313",,#e2db2f,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum_subsp._floridanum,(Chapm.) Desmarais,Aceraceae,1,_NA,_NA,9 - 15 m,3,_NA,2,4,_NA,_NA,1,1,_NA,,#f8da21,3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum_subsp._grandidentatum,(Torr. & A.Gray) Desmarais,Aceraceae,1,1_1,_NA,8 - 10 m,1,3,2,_NA,24,1,1,1,"#ffce2d, #ff9000, #ff5c05, #ea3c23",,#229143,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum_subsp._leucoderme,(Small) Desmarais,Aceraceae,1,_NA,_NA,3.5 - 10 m,2,1,2,3,_NA,_NA,1,1,_NA,,""",""flowerShape"":""3",3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum_subsp._nigrum,(F.Michx.) Desmarais,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,12,3,2,5,24,1,1,1,_NA,,#ffd534,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum_var._schneckii,Rehder,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_saccharum,Marshall,Aceraceae,1,1_3,1,18 - 20 m,123,3,123,3,24,1,1,1,"#ffce2d, #ff9000, #ff5c05, #ea3c23",,#229143,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_sempervirens,L.,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,8,_NA,1,1,1,_NA,,""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_shirasawanum,Koidz.,Aceraceae,1,_NA,_NA,N\/A - N\/A cm,12,3,2,6,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_sieboldianum,Miq.,Aceraceae,3,_NA,_NA,5 - 6 m,_NA,_NA,2,5,24,1,1,1,"#ffce2d, #ff9000, #ff5c05, #ea3c23",,#f8da21,3,9,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
Acer_sikkimense,Miq.,Aceraceae,3,_NA,_NA,N\/A - N\/A cm,_NA,_NA,2,_NA,_NA,_NA,1,1,_NA,""",""flowerColour"":""",""",""flowerShape"":""3",3,_NA,16,sapindales,rutanae,rosidae,rosopsida,magnoliophytina,magnoliophyta,Aceraceae
